"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 07:31:42 GMT 2024","Sat Aug 24 07:31:42 GMT 2024","132","heatwave","Admin","Categories","","","Categories",""
"failed","Sat Aug 24 07:31:43 GMT 2024","Sat Aug 24 07:31:43 GMT 2024","105","heatwave","Admin","Utilities","","","Delivery Locations",""
"failed","Sat Aug 24 07:31:43 GMT 2024","Sat Aug 24 07:31:43 GMT 2024","123","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"failed","Sat Aug 24 07:31:46 GMT 2024","Sat Aug 24 07:31:46 GMT 2024","121","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing Phone no",""
"failed","Sat Aug 24 07:31:48 GMT 2024","Sat Aug 24 07:31:48 GMT 2024","112","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Sat Aug 24 07:31:49 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","101","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 07:31:39 GMT 2024","Sat Aug 24 07:31:39 GMT 2024","479","heatwave","Admin","Auth > Signup","","","SignUp",""
"passed","Sat Aug 24 07:31:47 GMT 2024","Sat Aug 24 07:31:47 GMT 2024","105","heatwave","Customer","Auth > Log in","","","Login-Empty Email field",""
"passed","Sat Aug 24 07:31:41 GMT 2024","Sat Aug 24 07:31:41 GMT 2024","138","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 24 07:31:47 GMT 2024","Sat Aug 24 07:31:47 GMT 2024","105","heatwave","Customer","Profile","","","Profile-No Auth",""
"passed","Sat Aug 24 07:31:39 GMT 2024","Sat Aug 24 07:31:40 GMT 2024","145","heatwave","Admin","Auth > Signup","","","SignUp-Empty FirstName Field",""
"passed","Sat Aug 24 07:31:49 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","105","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 07:31:43 GMT 2024","Sat Aug 24 07:31:43 GMT 2024","111","heatwave","Admin","Utilities","","","States and LGA",""
"failed","Sat Aug 24 07:31:41 GMT 2024","Sat Aug 24 07:31:41 GMT 2024","114","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Sat Aug 24 07:31:40 GMT 2024","Sat Aug 24 07:31:40 GMT 2024","32","heatwave","Admin","Auth > Signup","","","SignUp-Existing email",""
"failed","Sat Aug 24 07:31:42 GMT 2024","Sat Aug 24 07:31:42 GMT 2024","129","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"failed","Sat Aug 24 07:31:44 GMT 2024","Sat Aug 24 07:31:44 GMT 2024","110","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"failed","Sat Aug 24 07:31:48 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","106","heatwave","Customer","Orders","","","Orders",""
"passed","Sat Aug 24 07:31:47 GMT 2024","Sat Aug 24 07:31:47 GMT 2024","177","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 24 07:31:49 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","107","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 07:31:48 GMT 2024","Sat Aug 24 07:31:48 GMT 2024","98","heatwave","Customer","Cart","","","Cart Item By Id",""
"passed","Sat Aug 24 07:31:41 GMT 2024","Sat Aug 24 07:31:41 GMT 2024","220","heatwave","Admin","Auth > Login","","","Login-incorrect password",""
"failed","Sat Aug 24 07:31:42 GMT 2024","Sat Aug 24 07:31:42 GMT 2024","123","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 24 07:31:48 GMT 2024","Sat Aug 24 07:31:48 GMT 2024","107","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"failed","Sat Aug 24 07:31:49 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","108","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 07:31:46 GMT 2024","Sat Aug 24 07:31:47 GMT 2024","106","heatwave","Customer","Auth > Log in","","","Login-Empty fields",""
"failed","Sat Aug 24 07:31:45 GMT 2024","Sat Aug 24 07:31:45 GMT 2024","123","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid inputs",""
"failed","Sat Aug 24 07:31:40 GMT 2024","Sat Aug 24 07:31:40 GMT 2024","251","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"passed","Sat Aug 24 07:31:43 GMT 2024","Sat Aug 24 07:31:43 GMT 2024","104","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 24 07:31:43 GMT 2024","Sat Aug 24 07:31:43 GMT 2024","104","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"passed","Sat Aug 24 07:31:49 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","113","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 07:31:43 GMT 2024","Sat Aug 24 07:31:43 GMT 2024","109","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"broken","Sat Aug 24 07:31:40 GMT 2024","Sat Aug 24 07:31:40 GMT 2024","28","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"passed","Sat Aug 24 07:31:41 GMT 2024","Sat Aug 24 07:31:41 GMT 2024","27","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Sat Aug 24 07:31:41 GMT 2024","Sat Aug 24 07:31:42 GMT 2024","118","heatwave","Admin","Collections","","","Collections-No Auth",""
"failed","Sat Aug 24 07:31:44 GMT 2024","Sat Aug 24 07:31:44 GMT 2024","104","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Sat Aug 24 07:31:47 GMT 2024","Sat Aug 24 07:31:47 GMT 2024","106","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 24 07:31:42 GMT 2024","Sat Aug 24 07:31:42 GMT 2024","146","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 24 07:31:44 GMT 2024","Sat Aug 24 07:31:44 GMT 2024","108","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Sat Aug 24 07:31:47 GMT 2024","Sat Aug 24 07:31:47 GMT 2024","107","heatwave","Customer","Auth > Log in","","","Login-Empty Password field",""
"passed","Sat Aug 24 07:31:47 GMT 2024","Sat Aug 24 07:31:48 GMT 2024","107","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"passed","Sat Aug 24 07:31:45 GMT 2024","Sat Aug 24 07:31:45 GMT 2024","230","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid Email",""
"failed","Sat Aug 24 07:31:43 GMT 2024","Sat Aug 24 07:31:44 GMT 2024","101","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Sat Aug 24 07:31:46 GMT 2024","Sat Aug 24 07:31:46 GMT 2024","207","heatwave","Customer","Auth > Log in","","","Login-Incorrect password",""
"passed","Sat Aug 24 07:31:45 GMT 2024","Sat Aug 24 07:31:46 GMT 2024","121","heatwave","Customer","Auth > Sign Up","","","SignUp-Weak Password",""
"passed","Sat Aug 24 07:31:40 GMT 2024","Sat Aug 24 07:31:41 GMT 2024","220","heatwave","Admin","Auth > Login","","","Login Copy",""
"passed","Sat Aug 24 07:31:45 GMT 2024","Sat Aug 24 07:31:45 GMT 2024","369","heatwave","Customer","Auth > Sign Up","","","SignUp-EmptyFields",""
"passed","Sat Aug 24 07:31:42 GMT 2024","Sat Aug 24 07:31:42 GMT 2024","115","heatwave","Admin","Collections","","","Collections-No Auth",""
"failed","Sat Aug 24 07:31:49 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","106","heatwave","Customer","Orders","","","Orders by ID",""
"passed","Sat Aug 24 07:31:44 GMT 2024","Sat Aug 24 07:31:44 GMT 2024","103","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Sat Aug 24 07:31:44 GMT 2024","Sat Aug 24 07:31:44 GMT 2024","108","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Sat Aug 24 07:31:49 GMT 2024","Sat Aug 24 07:31:49 GMT 2024","100","heatwave","Customer","Orders","","","Orders-No Auth",""
"broken","Sat Aug 24 07:31:44 GMT 2024","Sat Aug 24 07:31:44 GMT 2024","17","heatwave","Admin","Product","","","Create Product",""
"passed","Sat Aug 24 07:31:48 GMT 2024","Sat Aug 24 07:31:48 GMT 2024","106","heatwave","Customer","Orders","","","Verify Order/Create Order",""
"passed","Sat Aug 24 07:31:45 GMT 2024","Sat Aug 24 07:31:45 GMT 2024","122","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid phone no",""
"failed","Sat Aug 24 07:31:47 GMT 2024","Sat Aug 24 07:31:47 GMT 2024","134","heatwave","Customer","Cart","","","Update Cart",""
