"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 10 19:53:16 GMT 2024","Sat Aug 10 19:53:16 GMT 2024","206","heatwave","Admin","Auth","","","SignUp-weak password",""
"failed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","70","heatwave","Customer","Orders","","","Orders by ID",""
"passed","Sat Aug 10 19:53:19 GMT 2024","Sat Aug 10 19:53:19 GMT 2024","214","heatwave","Customer","Auth","","","SignUp",""
"broken","Sat Aug 10 19:53:16 GMT 2024","Sat Aug 10 19:53:16 GMT 2024","26","heatwave","Admin","Auth","","","SignUp-Invalid Phone no",""
"passed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","61","heatwave","Customer","Orders","","","Verify Order/Create Order",""
"passed","Sat Aug 10 19:53:16 GMT 2024","Sat Aug 10 19:53:16 GMT 2024","74","heatwave","Admin","Auth","","","Login",""
"failed","Sat Aug 10 19:53:20 GMT 2024","Sat Aug 10 19:53:20 GMT 2024","97","heatwave","Customer","Auth","","","SignUp-Existing Phone no",""
"failed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","67","heatwave","Admin","Categories","","","Categories-Existing category",""
"passed","Sat Aug 10 19:53:21 GMT 2024","Sat Aug 10 19:53:21 GMT 2024","61","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 10 19:53:17 GMT 2024","Sat Aug 10 19:53:17 GMT 2024","37","heatwave","Admin","Auth","","","Login-Empty fields",""
"passed","Sat Aug 10 19:53:20 GMT 2024","Sat Aug 10 19:53:21 GMT 2024","60","heatwave","Customer","Auth","","","Login-Empty Password field",""
"passed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","65","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","87","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 10 19:53:21 GMT 2024","Sat Aug 10 19:53:21 GMT 2024","291","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"passed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","67","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"passed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","64","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"failed","Sat Aug 10 19:53:17 GMT 2024","Sat Aug 10 19:53:17 GMT 2024","76","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 10 19:53:16 GMT 2024","Sat Aug 10 19:53:16 GMT 2024","100","heatwave","Admin","Auth","","","SignUp-Existing Phone no",""
"passed","Sat Aug 10 19:53:16 GMT 2024","Sat Aug 10 19:53:16 GMT 2024","175","heatwave","Admin","Auth","","","Login Copy",""
"failed","Sat Aug 10 19:53:17 GMT 2024","Sat Aug 10 19:53:17 GMT 2024","76","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","61","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 10 19:53:20 GMT 2024","Sat Aug 10 19:53:20 GMT 2024","181","heatwave","Customer","Auth","","","Login",""
"passed","Sat Aug 10 19:53:16 GMT 2024","Sat Aug 10 19:53:16 GMT 2024","43","heatwave","Admin","Auth","","","SignUp-Existing email",""
"passed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","65","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 10 19:53:19 GMT 2024","Sat Aug 10 19:53:19 GMT 2024","71","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Sat Aug 10 19:53:21 GMT 2024","Sat Aug 10 19:53:21 GMT 2024","62","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"failed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","89","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","91","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"failed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","87","heatwave","Admin","Utilities","","","States and LGA",""
"failed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","69","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","74","heatwave","Customer","Cart","","","Cart",""
"passed","Sat Aug 10 19:53:21 GMT 2024","Sat Aug 10 19:53:21 GMT 2024","66","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 10 19:53:17 GMT 2024","Sat Aug 10 19:53:17 GMT 2024","84","heatwave","Admin","Collections","","","Collections-No Auth",""
"failed","Sat Aug 10 19:53:21 GMT 2024","Sat Aug 10 19:53:21 GMT 2024","79","heatwave","Customer","Cart","","","Update Cart",""
"passed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","63","heatwave","Customer","Orders","","","Initiate order",""
"passed","Sat Aug 10 19:53:21 GMT 2024","Sat Aug 10 19:53:21 GMT 2024","69","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"failed","Sat Aug 10 19:53:17 GMT 2024","Sat Aug 10 19:53:17 GMT 2024","105","heatwave","Admin","Categories","","","Categories",""
"failed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:18 GMT 2024","69","heatwave","Admin","Categories","","","Categories",""
"failed","Sat Aug 10 19:53:17 GMT 2024","Sat Aug 10 19:53:17 GMT 2024","89","heatwave","Admin","Collections","","","Collections-Empty fields",""
"failed","Sat Aug 10 19:53:22 GMT 2024","Sat Aug 10 19:53:22 GMT 2024","75","heatwave","Customer","Orders","","","Orders",""
"passed","Sat Aug 10 19:53:17 GMT 2024","Sat Aug 10 19:53:17 GMT 2024","82","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 10 19:53:20 GMT 2024","Sat Aug 10 19:53:20 GMT 2024","176","heatwave","Customer","Auth","","","Login-Invalid Email",""
"passed","Sat Aug 10 19:53:18 GMT 2024","Sat Aug 10 19:53:19 GMT 2024","69","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
