"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 14 17:13:55 GMT 2024","Wed Aug 14 17:13:56 GMT 2024","61","heatwave","Customer","Cart","","","Cart Item By Id",""
"passed","Wed Aug 14 17:13:50 GMT 2024","Wed Aug 14 17:13:50 GMT 2024","80","heatwave","Admin","Auth > Signup","","","SignUp-Empty fields",""
"passed","Wed Aug 14 17:13:53 GMT 2024","Wed Aug 14 17:13:53 GMT 2024","201","heatwave","Customer","Auth","","","SignUp",""
"passed","Wed Aug 14 17:13:52 GMT 2024","Wed Aug 14 17:13:52 GMT 2024","86","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Wed Aug 14 17:13:49 GMT 2024","Wed Aug 14 17:13:49 GMT 2024","272","heatwave","Admin","Auth > Login","","","Login Copy",""
"passed","Wed Aug 14 17:13:52 GMT 2024","Wed Aug 14 17:13:52 GMT 2024","101","heatwave","Admin","Categories","","","Categories-No Auth",""
"failed","Wed Aug 14 17:13:51 GMT 2024","Wed Aug 14 17:13:51 GMT 2024","146","heatwave","Admin","Categories","","","Categories",""
"passed","Wed Aug 14 17:13:53 GMT 2024","Wed Aug 14 17:13:53 GMT 2024","71","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Wed Aug 14 17:13:50 GMT 2024","Wed Aug 14 17:13:50 GMT 2024","44","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Wed Aug 14 17:13:55 GMT 2024","Wed Aug 14 17:13:55 GMT 2024","77","heatwave","Customer","Auth","","","Login-Empty Email field",""
"passed","Wed Aug 14 17:13:53 GMT 2024","Wed Aug 14 17:13:53 GMT 2024","64","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Wed Aug 14 17:13:50 GMT 2024","Wed Aug 14 17:13:50 GMT 2024","40","heatwave","Admin","Auth > Login","","","Login-Empty password field",""
"passed","Wed Aug 14 17:13:53 GMT 2024","Wed Aug 14 17:13:53 GMT 2024","73","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"failed","Wed Aug 14 17:13:52 GMT 2024","Wed Aug 14 17:13:52 GMT 2024","68","heatwave","Admin","Utilities","","","Delivery Locations",""
"passed","Wed Aug 14 17:13:53 GMT 2024","Wed Aug 14 17:13:53 GMT 2024","186","heatwave","Customer","Auth","","","SignUp-Invalid Email",""
"passed","Wed Aug 14 17:13:54 GMT 2024","Wed Aug 14 17:13:54 GMT 2024","79","heatwave","Customer","Auth","","","SignUp-Existing email",""
"failed","Wed Aug 14 17:13:52 GMT 2024","Wed Aug 14 17:13:52 GMT 2024","70","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"failed","Wed Aug 14 17:13:54 GMT 2024","Wed Aug 14 17:13:54 GMT 2024","78","heatwave","Customer","Auth","","","SignUp-Invalid inputs",""
"failed","Wed Aug 14 17:13:52 GMT 2024","Wed Aug 14 17:13:52 GMT 2024","94","heatwave","Admin","Categories","","","Categories-Existing category",""
"passed","Wed Aug 14 17:13:54 GMT 2024","Wed Aug 14 17:13:54 GMT 2024","175","heatwave","Customer","Auth","","","Login",""
"passed","Wed Aug 14 17:13:55 GMT 2024","Wed Aug 14 17:13:55 GMT 2024","69","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"passed","Wed Aug 14 17:13:55 GMT 2024","Wed Aug 14 17:13:55 GMT 2024","64","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Wed Aug 14 17:13:55 GMT 2024","Wed Aug 14 17:13:55 GMT 2024","65","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"passed","Wed Aug 14 17:13:56 GMT 2024","Wed Aug 14 17:13:56 GMT 2024","71","heatwave","Customer","Orders","","","Orders-Expired Token",""
