"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","63","heatwave","Admin","Utilities","","","States and LGA",""
"passed","Sat Aug 10 18:14:33 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","101","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:31 GMT 2024","64","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Sat Aug 10 18:14:32 GMT 2024","Sat Aug 10 18:14:32 GMT 2024","172","heatwave","Customer","Auth","","","Login-Incorrect password",""
"passed","Sat Aug 10 18:14:28 GMT 2024","Sat Aug 10 18:14:28 GMT 2024","87","heatwave","Admin","Auth","","","SignUp-weak password",""
"passed","Sat Aug 10 18:14:33 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","45","heatwave","Customer","Cart","","","Cart",""
"passed","Sat Aug 10 18:14:31 GMT 2024","Sat Aug 10 18:14:31 GMT 2024","61","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Sat Aug 10 18:14:33 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","53","heatwave","Customer","Profile","","","Profile-No Auth",""
"passed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","57","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 10 18:14:31 GMT 2024","Sat Aug 10 18:14:31 GMT 2024","61","heatwave","Customer","Auth","","","SignUp-Invalid phone no",""
"failed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","59","heatwave","Admin","Utilities","","","Delivery Locations",""
"passed","Sat Aug 10 18:14:32 GMT 2024","Sat Aug 10 18:14:32 GMT 2024","51","heatwave","Customer","Auth","","","Login-Empty fields",""
"passed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","62","heatwave","Admin","Categories","","","Categories-No Auth",""
"failed","Sat Aug 10 18:14:32 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","53","heatwave","Customer","Profile","","","Profile",""
"passed","Sat Aug 10 18:14:34 GMT 2024","Sat Aug 10 18:14:34 GMT 2024","66","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 10 18:14:32 GMT 2024","Sat Aug 10 18:14:32 GMT 2024","89","heatwave","Customer","Auth","","","SignUp-Existing email",""
"failed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","55","heatwave","Admin","Categories","","","Categories-Existing category",""
"failed","Sat Aug 10 18:14:32 GMT 2024","Sat Aug 10 18:14:32 GMT 2024","68","heatwave","Customer","Auth","","","SignUp-Existing Phone no",""
"passed","Sat Aug 10 18:14:29 GMT 2024","Sat Aug 10 18:14:29 GMT 2024","33","heatwave","Admin","Auth","","","Login-Empty password field",""
"failed","Sat Aug 10 18:14:31 GMT 2024","Sat Aug 10 18:14:32 GMT 2024","69","heatwave","Customer","Auth","","","SignUp-Invalid inputs",""
"failed","Sat Aug 10 18:14:34 GMT 2024","Sat Aug 10 18:14:34 GMT 2024","58","heatwave","Customer","Orders","","","Orders by ID",""
"passed","Sat Aug 10 18:14:32 GMT 2024","Sat Aug 10 18:14:32 GMT 2024","54","heatwave","Customer","Auth","","","Login-Empty Password field",""
"passed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","60","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"failed","Sat Aug 10 18:14:33 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","80","heatwave","Customer","Cart","","","Update Cart",""
"failed","Sat Aug 10 18:14:29 GMT 2024","Sat Aug 10 18:14:29 GMT 2024","64","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Sat Aug 10 18:14:28 GMT 2024","Sat Aug 10 18:14:28 GMT 2024","69","heatwave","Admin","Auth","","","SignUp-Empty fields",""
"passed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","63","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 10 18:14:33 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","50","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Sat Aug 10 18:14:30 GMT 2024","Sat Aug 10 18:14:30 GMT 2024","76","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 10 18:14:33 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","60","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 10 18:14:31 GMT 2024","Sat Aug 10 18:14:31 GMT 2024","51","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Sat Aug 10 18:14:33 GMT 2024","Sat Aug 10 18:14:33 GMT 2024","54","heatwave","Customer","Cart","","","Update Cart-No Auth",""
