"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 14 19:06:33 GMT 2024","Wed Aug 14 19:06:34 GMT 2024","109","heatwave","Customer","Cart","","","Update Cart",""
"failed","Wed Aug 14 19:06:27 GMT 2024","Wed Aug 14 19:06:28 GMT 2024","114","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Wed Aug 14 19:06:32 GMT 2024","Wed Aug 14 19:06:33 GMT 2024","232","heatwave","Customer","Auth > Log in","","","Login-Invalid Email",""
"passed","Wed Aug 14 19:06:27 GMT 2024","Wed Aug 14 19:06:27 GMT 2024","68","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Wed Aug 14 19:06:28 GMT 2024","Wed Aug 14 19:06:28 GMT 2024","166","heatwave","Admin","Categories","","","Categories",""
"passed","Wed Aug 14 19:06:34 GMT 2024","Wed Aug 14 19:06:35 GMT 2024","110","heatwave","Customer","Orders","","","Initiate order",""
"passed","Wed Aug 14 19:06:31 GMT 2024","Wed Aug 14 19:06:31 GMT 2024","255","heatwave","Customer","Auth > Sign Up","","","SignUp-EmptyFields",""
"passed","Wed Aug 14 19:06:35 GMT 2024","Wed Aug 14 19:06:35 GMT 2024","107","heatwave","Customer","Orders","","","Verify Order/Create Order",""
"passed","Wed Aug 14 19:06:33 GMT 2024","Wed Aug 14 19:06:33 GMT 2024","106","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Wed Aug 14 19:06:32 GMT 2024","Wed Aug 14 19:06:32 GMT 2024","231","heatwave","Customer","Auth > Log in","","","Login",""
"failed","Wed Aug 14 19:06:32 GMT 2024","Wed Aug 14 19:06:32 GMT 2024","121","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing Phone no",""
"passed","Wed Aug 14 19:06:33 GMT 2024","Wed Aug 14 19:06:33 GMT 2024","115","heatwave","Customer","Auth > Log in","","","Login-Empty fields",""
"passed","Wed Aug 14 19:06:35 GMT 2024","Wed Aug 14 19:06:36 GMT 2024","124","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Wed Aug 14 19:06:35 GMT 2024","Wed Aug 14 19:06:35 GMT 2024","107","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Wed Aug 14 19:06:29 GMT 2024","Wed Aug 14 19:06:30 GMT 2024","113","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Wed Aug 14 19:06:35 GMT 2024","Wed Aug 14 19:06:35 GMT 2024","135","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Wed Aug 14 19:06:26 GMT 2024","Wed Aug 14 19:06:26 GMT 2024","140","heatwave","Admin","Auth > Signup","","","SignUp-weak password",""
"failed","Wed Aug 14 19:06:26 GMT 2024","Wed Aug 14 19:06:26 GMT 2024","267","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"passed","Wed Aug 14 19:06:32 GMT 2024","Wed Aug 14 19:06:32 GMT 2024","124","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing email",""
"failed","Wed Aug 14 19:06:33 GMT 2024","Wed Aug 14 19:06:33 GMT 2024","109","heatwave","Customer","Profile","","","Profile",""
"passed","Wed Aug 14 19:06:25 GMT 2024","Wed Aug 14 19:06:26 GMT 2024","501","heatwave","Admin","Auth > Signup","","","SignUp",""
"failed","Wed Aug 14 19:06:29 GMT 2024","Wed Aug 14 19:06:29 GMT 2024","115","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
