"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 10 18:03:25 GMT 2024","Sat Aug 10 18:03:25 GMT 2024","287","heatwave","Admin","Auth","","","SignUp-Invalid Email",""
"failed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:32 GMT 2024","63","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"failed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","67","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 10 18:03:25 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","178","heatwave","Admin","Auth","","","Login-incorrect password",""
"passed","Sat Aug 10 18:03:25 GMT 2024","Sat Aug 10 18:03:25 GMT 2024","181","heatwave","Admin","Auth","","","Login Copy",""
"passed","Sat Aug 10 18:03:28 GMT 2024","Sat Aug 10 18:03:28 GMT 2024","66","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","66","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"failed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","68","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","62","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","63","heatwave","Customer","Auth","","","Login-Empty Email field",""
"passed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","91","heatwave","Customer","Cart","","","Cart",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","58","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","67","heatwave","Admin","Collections","","","Collections-No Auth",""
"failed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","64","heatwave","Customer","Profile","","","Profile",""
"failed","Sat Aug 10 18:03:28 GMT 2024","Sat Aug 10 18:03:28 GMT 2024","72","heatwave","Admin","Utilities","","","Delivery Area",""
"failed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","74","heatwave","Admin","Categories","","","Categories-Existing category",""
"passed","Sat Aug 10 18:03:29 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","179","heatwave","Customer","Auth","","","Login-Incorrect password",""
"passed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","69","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","61","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","72","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"passed","Sat Aug 10 18:03:28 GMT 2024","Sat Aug 10 18:03:28 GMT 2024","64","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","169","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","48","heatwave","Admin","Auth","","","Login-Empty fields",""
"failed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","79","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","61","heatwave","Customer","Orders","","","Initiate order",""
"failed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","65","heatwave","Customer","Orders","","","Orders",""
"failed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","78","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","175","heatwave","Customer","Auth","","","Login-Invalid Email",""
"broken","Sat Aug 10 18:03:25 GMT 2024","Sat Aug 10 18:03:25 GMT 2024","28","heatwave","Admin","Auth","","","SignUp-Invalid Phone no",""
"passed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","66","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 10 18:03:28 GMT 2024","Sat Aug 10 18:03:28 GMT 2024","187","heatwave","Customer","Auth","","","SignUp",""
"passed","Sat Aug 10 18:03:29 GMT 2024","Sat Aug 10 18:03:29 GMT 2024","191","heatwave","Customer","Auth","","","Login",""
"failed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","68","heatwave","Customer","Orders","","","Orders by ID",""
"passed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","62","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"failed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","72","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","58","heatwave","Customer","Auth","","","Login-Empty fields",""
"passed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:28 GMT 2024","71","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Sat Aug 10 18:03:24 GMT 2024","Sat Aug 10 18:03:24 GMT 2024","937","heatwave","Admin","Auth","","","SignUp",""
"failed","Sat Aug 10 18:03:29 GMT 2024","Sat Aug 10 18:03:29 GMT 2024","80","heatwave","Customer","Auth","","","SignUp-Invalid inputs",""
"passed","Sat Aug 10 18:03:29 GMT 2024","Sat Aug 10 18:03:29 GMT 2024","376","heatwave","Customer","Auth","","","SignUp-Existing email",""
"failed","Sat Aug 10 18:03:29 GMT 2024","Sat Aug 10 18:03:29 GMT 2024","86","heatwave","Customer","Auth","","","SignUp-Existing Phone no",""
"passed","Sat Aug 10 18:03:25 GMT 2024","Sat Aug 10 18:03:25 GMT 2024","38","heatwave","Admin","Auth","","","SignUp-Existing email",""
"passed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","72","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","163","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","58","heatwave","Customer","Profile","","","Profile-No Auth",""
"passed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","67","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","74","heatwave","Admin","Utilities","","","Delivery Locations",""
"passed","Sat Aug 10 18:03:28 GMT 2024","Sat Aug 10 18:03:29 GMT 2024","83","heatwave","Customer","Auth","","","SignUp-Invalid phone no",""
"failed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","68","heatwave","Admin","Collections","","","Collections",""
"failed","Sat Aug 10 18:03:27 GMT 2024","Sat Aug 10 18:03:27 GMT 2024","62","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Sat Aug 10 18:03:31 GMT 2024","Sat Aug 10 18:03:31 GMT 2024","61","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 10 18:03:30 GMT 2024","Sat Aug 10 18:03:30 GMT 2024","66","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"passed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","69","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Sat Aug 10 18:03:25 GMT 2024","Sat Aug 10 18:03:25 GMT 2024","75","heatwave","Admin","Auth","","","Login",""
"passed","Sat Aug 10 18:03:26 GMT 2024","Sat Aug 10 18:03:26 GMT 2024","85","heatwave","Admin","Auth","","","Login-Invalid Email",""
