"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","115","heatwave","Customer","Cart","","","Cart",""
"passed","Sat Aug 24 06:33:43 GMT 2024","Sat Aug 24 06:33:43 GMT 2024","105","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"passed","Sat Aug 24 06:33:36 GMT 2024","Sat Aug 24 06:33:36 GMT 2024","31","heatwave","Admin","Auth > Signup","","","SignUp-Existing email",""
"passed","Sat Aug 24 06:33:37 GMT 2024","Sat Aug 24 06:33:37 GMT 2024","120","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"failed","Sat Aug 24 06:33:38 GMT 2024","Sat Aug 24 06:33:38 GMT 2024","117","heatwave","Admin","Categories","","","Categories-Existing category",""
"passed","Sat Aug 24 06:33:38 GMT 2024","Sat Aug 24 06:33:38 GMT 2024","115","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"failed","Sat Aug 24 06:33:37 GMT 2024","Sat Aug 24 06:33:37 GMT 2024","115","heatwave","Admin","Collections","","","Collections-Empty fields",""
"failed","Sat Aug 24 06:33:43 GMT 2024","Sat Aug 24 06:33:43 GMT 2024","116","heatwave","Customer","Cart","","","Update Cart",""
"passed","Sat Aug 24 06:33:41 GMT 2024","Sat Aug 24 06:33:41 GMT 2024","237","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid Email",""
"passed","Sat Aug 24 06:33:37 GMT 2024","Sat Aug 24 06:33:37 GMT 2024","33","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","107","heatwave","Customer","Cart","","","Cart Item By Id",""
"passed","Sat Aug 24 06:33:36 GMT 2024","Sat Aug 24 06:33:36 GMT 2024","232","heatwave","Admin","Auth > Login","","","Login",""
"failed","Sat Aug 24 06:33:39 GMT 2024","Sat Aug 24 06:33:39 GMT 2024","107","heatwave","Admin","Utilities","","","Delivery Locations",""
"failed","Sat Aug 24 06:33:38 GMT 2024","Sat Aug 24 06:33:38 GMT 2024","106","heatwave","Admin","Categories","","","Categories",""
"failed","Sat Aug 24 06:33:39 GMT 2024","Sat Aug 24 06:33:39 GMT 2024","111","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Sat Aug 24 06:33:37 GMT 2024","Sat Aug 24 06:33:37 GMT 2024","109","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Sat Aug 24 06:33:34 GMT 2024","Sat Aug 24 06:33:35 GMT 2024","934","heatwave","Admin","Auth > Signup","","","SignUp",""
"failed","Sat Aug 24 06:33:35 GMT 2024","Sat Aug 24 06:33:36 GMT 2024","260","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"passed","Sat Aug 24 06:33:37 GMT 2024","Sat Aug 24 06:33:37 GMT 2024","113","heatwave","Admin","Auth > Login","","","Login-Empty email field",""
"passed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","105","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 06:33:43 GMT 2024","Sat Aug 24 06:33:43 GMT 2024","107","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"passed","Sat Aug 24 06:33:37 GMT 2024","Sat Aug 24 06:33:37 GMT 2024","108","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"failed","Sat Aug 24 06:33:45 GMT 2024","Sat Aug 24 06:33:45 GMT 2024","103","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 06:33:43 GMT 2024","Sat Aug 24 06:33:43 GMT 2024","100","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"passed","Sat Aug 24 06:33:45 GMT 2024","Sat Aug 24 06:33:45 GMT 2024","106","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","103","heatwave","Customer","Orders","","","Orders",""
"passed","Sat Aug 24 06:33:41 GMT 2024","Sat Aug 24 06:33:41 GMT 2024","122","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing email",""
"failed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","106","heatwave","Customer","Orders","","","Orders by ID",""
"passed","Sat Aug 24 06:33:43 GMT 2024","Sat Aug 24 06:33:43 GMT 2024","102","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:45 GMT 2024","110","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 06:33:39 GMT 2024","Sat Aug 24 06:33:39 GMT 2024","103","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 24 06:33:39 GMT 2024","Sat Aug 24 06:33:39 GMT 2024","105","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"passed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","103","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 06:33:38 GMT 2024","Sat Aug 24 06:33:38 GMT 2024","143","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 24 06:33:40 GMT 2024","Sat Aug 24 06:33:40 GMT 2024","115","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Sat Aug 24 06:33:38 GMT 2024","Sat Aug 24 06:33:38 GMT 2024","110","heatwave","Admin","Categories","","","Categories-No Auth",""
"failed","Sat Aug 24 06:33:38 GMT 2024","Sat Aug 24 06:33:38 GMT 2024","118","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 24 06:33:42 GMT 2024","Sat Aug 24 06:33:42 GMT 2024","237","heatwave","Customer","Auth > Log in","","","Login-Invalid Email",""
"passed","Sat Aug 24 06:33:43 GMT 2024","Sat Aug 24 06:33:43 GMT 2024","103","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"passed","Sat Aug 24 06:33:40 GMT 2024","Sat Aug 24 06:33:40 GMT 2024","103","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Sat Aug 24 06:33:36 GMT 2024","Sat Aug 24 06:33:36 GMT 2024","237","heatwave","Admin","Auth > Login","","","Login Copy",""
"passed","Sat Aug 24 06:33:35 GMT 2024","Sat Aug 24 06:33:35 GMT 2024","134","heatwave","Admin","Auth > Signup","","","SignUp-Empty FirstName Field",""
"failed","Sat Aug 24 06:33:40 GMT 2024","Sat Aug 24 06:33:40 GMT 2024","112","heatwave","Admin","Utilities","","","Delivery Area",""
"failed","Sat Aug 24 06:33:39 GMT 2024","Sat Aug 24 06:33:39 GMT 2024","113","heatwave","Admin","Utilities","","","States and LGA",""
"passed","Sat Aug 24 06:33:36 GMT 2024","Sat Aug 24 06:33:36 GMT 2024","148","heatwave","Admin","Auth > Signup","","","SignUp-weak password",""
"passed","Sat Aug 24 06:33:41 GMT 2024","Sat Aug 24 06:33:41 GMT 2024","123","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid phone no",""
"broken","Sat Aug 24 06:33:36 GMT 2024","Sat Aug 24 06:33:36 GMT 2024","29","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"passed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","104","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 06:33:41 GMT 2024","Sat Aug 24 06:33:41 GMT 2024","128","heatwave","Customer","Auth > Sign Up","","","SignUp-Weak Password",""
"passed","Sat Aug 24 06:33:44 GMT 2024","Sat Aug 24 06:33:44 GMT 2024","102","heatwave","Customer","Orders","","","Verify Order/Create Order",""
