"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 24 07:25:44 GMT 2024","Sat Aug 24 07:25:44 GMT 2024","63","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Sat Aug 24 07:25:38 GMT 2024","Sat Aug 24 07:25:39 GMT 2024","35","heatwave","Admin","Auth > Login","","","Login-Empty password field",""
"passed","Sat Aug 24 07:25:44 GMT 2024","Sat Aug 24 07:25:44 GMT 2024","59","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 07:25:40 GMT 2024","Sat Aug 24 07:25:40 GMT 2024","66","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 24 07:25:43 GMT 2024","Sat Aug 24 07:25:43 GMT 2024","63","heatwave","Customer","Auth > Log in","","","Login-Empty Email field",""
"passed","Sat Aug 24 07:25:43 GMT 2024","Sat Aug 24 07:25:43 GMT 2024","61","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 24 07:25:42 GMT 2024","Sat Aug 24 07:25:42 GMT 2024","180","heatwave","Customer","Auth > Log in","","","Login",""
"passed","Sat Aug 24 07:25:39 GMT 2024","Sat Aug 24 07:25:39 GMT 2024","65","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 24 07:25:43 GMT 2024","Sat Aug 24 07:25:43 GMT 2024","59","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 24 07:25:43 GMT 2024","Sat Aug 24 07:25:43 GMT 2024","107","heatwave","Customer","Profile","","","Profile",""
"failed","Sat Aug 24 07:25:40 GMT 2024","Sat Aug 24 07:25:40 GMT 2024","69","heatwave","Admin","Utilities","","","Delivery Locations",""
"passed","Sat Aug 24 07:25:39 GMT 2024","Sat Aug 24 07:25:39 GMT 2024","100","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 24 07:25:43 GMT 2024","Sat Aug 24 07:25:43 GMT 2024","65","heatwave","Customer","Profile","","","Profile-No Auth",""
"failed","Sat Aug 24 07:25:43 GMT 2024","Sat Aug 24 07:25:43 GMT 2024","60","heatwave","Customer","Cart","","","Update Cart",""
