"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 14 19:15:53 GMT 2024","Wed Aug 14 19:15:53 GMT 2024","231","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"passed","Wed Aug 14 19:15:57 GMT 2024","Wed Aug 14 19:15:57 GMT 2024","209","heatwave","Customer","Auth > Sign Up","","","SignUp",""
"failed","Wed Aug 14 19:15:56 GMT 2024","Wed Aug 14 19:15:56 GMT 2024","79","heatwave","Admin","Utilities","","","States and LGA",""
"passed","Wed Aug 14 19:15:59 GMT 2024","Wed Aug 14 19:15:59 GMT 2024","73","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"passed","Wed Aug 14 19:15:54 GMT 2024","Wed Aug 14 19:15:54 GMT 2024","119","heatwave","Admin","Auth > Signup","","","SignUp-weak password",""
"passed","Wed Aug 14 19:15:59 GMT 2024","Wed Aug 14 19:15:59 GMT 2024","62","heatwave","Customer","Orders","","","Initiate order",""
"failed","Wed Aug 14 19:15:56 GMT 2024","Wed Aug 14 19:15:56 GMT 2024","66","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Wed Aug 14 19:15:59 GMT 2024","Wed Aug 14 19:15:59 GMT 2024","63","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"failed","Wed Aug 14 19:15:55 GMT 2024","Wed Aug 14 19:15:55 GMT 2024","80","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Wed Aug 14 19:15:56 GMT 2024","Wed Aug 14 19:15:56 GMT 2024","73","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"failed","Wed Aug 14 19:15:55 GMT 2024","Wed Aug 14 19:15:56 GMT 2024","75","heatwave","Admin","Categories","","","Categories-Existing category",""
"failed","Wed Aug 14 19:15:56 GMT 2024","Wed Aug 14 19:15:57 GMT 2024","74","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Wed Aug 14 19:15:54 GMT 2024","Wed Aug 14 19:15:55 GMT 2024","43","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Wed Aug 14 19:15:57 GMT 2024","Wed Aug 14 19:15:57 GMT 2024","72","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
