"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:50 GMT 2024","41","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"failed","Wed Aug 14 17:42:48 GMT 2024","Wed Aug 14 17:42:48 GMT 2024","43","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Wed Aug 14 17:42:45 GMT 2024","Wed Aug 14 17:42:45 GMT 2024","71","heatwave","Admin","Auth > Signup","","","SignUp-Existing Phone no",""
"passed","Wed Aug 14 17:42:45 GMT 2024","Wed Aug 14 17:42:45 GMT 2024","394","heatwave","Admin","Auth > Signup","","","SignUp",""
"passed","Wed Aug 14 17:42:48 GMT 2024","Wed Aug 14 17:42:48 GMT 2024","190","heatwave","Customer","Auth","","","SignUp-Invalid Email",""
"failed","Wed Aug 14 17:42:47 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","61","heatwave","Admin","Categories","","","Categories-Existing category",""
"passed","Wed Aug 14 17:42:45 GMT 2024","Wed Aug 14 17:42:46 GMT 2024","180","heatwave","Admin","Auth > Login","","","Login",""
"passed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:50 GMT 2024","42","heatwave","Customer","Orders","","","Orders-No Auth",""
"failed","Wed Aug 14 17:42:48 GMT 2024","Wed Aug 14 17:42:48 GMT 2024","45","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Wed Aug 14 17:42:47 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","53","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Wed Aug 14 17:42:47 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","49","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"passed","Wed Aug 14 17:42:46 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","222","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:50 GMT 2024","45","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Wed Aug 14 17:42:51 GMT 2024","Wed Aug 14 17:42:51 GMT 2024","52","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:50 GMT 2024","43","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"passed","Wed Aug 14 17:42:49 GMT 2024","Wed Aug 14 17:42:49 GMT 2024","157","heatwave","Customer","Auth","","","Login-Invalid Email",""
"passed","Wed Aug 14 17:42:46 GMT 2024","Wed Aug 14 17:42:46 GMT 2024","184","heatwave","Admin","Auth > Login","","","Login Copy",""
"passed","Wed Aug 14 17:42:48 GMT 2024","Wed Aug 14 17:42:48 GMT 2024","58","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Wed Aug 14 17:42:46 GMT 2024","Wed Aug 14 17:42:46 GMT 2024","37","heatwave","Admin","Auth > Login","","","Login-Empty password field",""
"failed","Wed Aug 14 17:42:49 GMT 2024","Wed Aug 14 17:42:49 GMT 2024","87","heatwave","Customer","Auth","","","SignUp-Existing Phone no",""
"passed","Wed Aug 14 17:42:46 GMT 2024","Wed Aug 14 17:42:46 GMT 2024","179","heatwave","Admin","Auth > Login","","","Login-incorrect password",""
"passed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:50 GMT 2024","40","heatwave","Customer","Cart","","","Cart Item By Id",""
"passed","Wed Aug 14 17:42:47 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","62","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Wed Aug 14 17:42:48 GMT 2024","Wed Aug 14 17:42:48 GMT 2024","49","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Wed Aug 14 17:42:47 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","64","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"passed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:50 GMT 2024","41","heatwave","Customer","Orders","","","Initiate order",""
"failed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:50 GMT 2024","58","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Wed Aug 14 17:42:49 GMT 2024","Wed Aug 14 17:42:49 GMT 2024","64","heatwave","Customer","Auth","","","SignUp-Weak Password",""
"passed","Wed Aug 14 17:42:48 GMT 2024","Wed Aug 14 17:42:48 GMT 2024","49","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Wed Aug 14 17:42:49 GMT 2024","Wed Aug 14 17:42:49 GMT 2024","218","heatwave","Customer","Auth","","","Login",""
"passed","Wed Aug 14 17:42:47 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","58","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Wed Aug 14 17:42:45 GMT 2024","Wed Aug 14 17:42:45 GMT 2024","66","heatwave","Admin","Auth > Signup","","","SignUp-Empty FirstName Field",""
"failed","Wed Aug 14 17:42:46 GMT 2024","Wed Aug 14 17:42:46 GMT 2024","56","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Wed Aug 14 17:42:46 GMT 2024","Wed Aug 14 17:42:46 GMT 2024","55","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Wed Aug 14 17:42:47 GMT 2024","Wed Aug 14 17:42:47 GMT 2024","52","heatwave","Admin","Categories","","","Categories-No Auth",""
"failed","Wed Aug 14 17:42:50 GMT 2024","Wed Aug 14 17:42:51 GMT 2024","43","heatwave","Customer","Orders","","","Orders by ID",""
"failed","Wed Aug 14 17:42:45 GMT 2024","Wed Aug 14 17:42:45 GMT 2024","214","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"failed","Wed Aug 14 17:42:51 GMT 2024","Wed Aug 14 17:42:51 GMT 2024","46","heatwave","Customer","Orders","","","Orders-Invalid Token",""
