"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 10 19:50:15 GMT 2024","Sat Aug 10 19:50:15 GMT 2024","48","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Sat Aug 10 19:50:14 GMT 2024","Sat Aug 10 19:50:14 GMT 2024","52","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 10 19:50:18 GMT 2024","Sat Aug 10 19:50:18 GMT 2024","46","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Sat Aug 10 19:50:13 GMT 2024","Sat Aug 10 19:50:13 GMT 2024","65","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Sat Aug 10 19:50:14 GMT 2024","Sat Aug 10 19:50:14 GMT 2024","51","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"passed","Sat Aug 10 19:50:13 GMT 2024","Sat Aug 10 19:50:13 GMT 2024","61","heatwave","Admin","Auth","","","Login-Empty email field",""
"failed","Sat Aug 10 19:50:14 GMT 2024","Sat Aug 10 19:50:14 GMT 2024","58","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"failed","Sat Aug 10 19:50:16 GMT 2024","Sat Aug 10 19:50:16 GMT 2024","64","heatwave","Customer","Auth","","","SignUp-Invalid inputs",""
"passed","Sat Aug 10 19:50:16 GMT 2024","Sat Aug 10 19:50:16 GMT 2024","161","heatwave","Customer","Auth","","","Login-Incorrect password",""
"passed","Sat Aug 10 19:50:09 GMT 2024","Sat Aug 10 19:50:12 GMT 2024","2703","heatwave","Admin","Auth","","","SignUp",""
"passed","Sat Aug 10 19:50:15 GMT 2024","Sat Aug 10 19:50:15 GMT 2024","188","heatwave","Customer","Auth","","","SignUp-EmptyFields",""
"failed","Sat Aug 10 19:50:14 GMT 2024","Sat Aug 10 19:50:14 GMT 2024","56","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 10 19:50:14 GMT 2024","Sat Aug 10 19:50:15 GMT 2024","131","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 10 19:50:13 GMT 2024","Sat Aug 10 19:50:13 GMT 2024","32","heatwave","Admin","Auth","","","Login-Empty fields",""
"passed","Sat Aug 10 19:50:12 GMT 2024","Sat Aug 10 19:50:12 GMT 2024","77","heatwave","Admin","Auth","","","SignUp-Existing Phone no",""
"failed","Sat Aug 10 19:50:14 GMT 2024","Sat Aug 10 19:50:14 GMT 2024","55","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"failed","Sat Aug 10 19:50:13 GMT 2024","Sat Aug 10 19:50:13 GMT 2024","70","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 10 19:50:17 GMT 2024","Sat Aug 10 19:50:17 GMT 2024","48","heatwave","Customer","Cart","","","Cart Item By Id",""
"failed","Sat Aug 10 19:50:14 GMT 2024","Sat Aug 10 19:50:14 GMT 2024","56","heatwave","Admin","Categories","","","Categories-Empty fields",""
"failed","Sat Aug 10 19:50:17 GMT 2024","Sat Aug 10 19:50:17 GMT 2024","59","heatwave","Customer","Cart","","","Update Cart",""
"passed","Sat Aug 10 19:50:17 GMT 2024","Sat Aug 10 19:50:17 GMT 2024","48","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 10 19:50:17 GMT 2024","Sat Aug 10 19:50:17 GMT 2024","46","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"passed","Sat Aug 10 19:50:12 GMT 2024","Sat Aug 10 19:50:12 GMT 2024","83","heatwave","Admin","Auth","","","SignUp-weak password",""
"failed","Sat Aug 10 19:50:13 GMT 2024","Sat Aug 10 19:50:14 GMT 2024","86","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 10 19:50:16 GMT 2024","Sat Aug 10 19:50:16 GMT 2024","67","heatwave","Customer","Auth","","","SignUp-Existing email",""
