"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 10 19:56:42 GMT 2024","Sat Aug 10 19:56:43 GMT 2024","209","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 10 19:56:41 GMT 2024","Sat Aug 10 19:56:41 GMT 2024","152","heatwave","Customer","Auth","","","Login-Invalid Email",""
"passed","Sat Aug 10 19:56:42 GMT 2024","Sat Aug 10 19:56:42 GMT 2024","48","heatwave","Customer","Orders","","","Orders-No Auth",""
"failed","Sat Aug 10 19:56:40 GMT 2024","Sat Aug 10 19:56:40 GMT 2024","83","heatwave","Customer","Auth","","","SignUp-Invalid inputs",""
"passed","Sat Aug 10 19:56:39 GMT 2024","Sat Aug 10 19:56:39 GMT 2024","55","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"failed","Sat Aug 10 19:56:38 GMT 2024","Sat Aug 10 19:56:38 GMT 2024","63","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Sat Aug 10 19:56:40 GMT 2024","Sat Aug 10 19:56:40 GMT 2024","69","heatwave","Customer","Auth","","","SignUp-Weak Password",""
"passed","Sat Aug 10 19:56:41 GMT 2024","Sat Aug 10 19:56:41 GMT 2024","160","heatwave","Customer","Auth","","","Login",""
"passed","Sat Aug 10 19:56:41 GMT 2024","Sat Aug 10 19:56:41 GMT 2024","47","heatwave","Customer","Auth","","","Login-Empty Email field",""
"passed","Sat Aug 10 19:56:38 GMT 2024","Sat Aug 10 19:56:38 GMT 2024","64","heatwave","Admin","Auth","","","Login-Empty email field",""
"failed","Sat Aug 10 19:56:42 GMT 2024","Sat Aug 10 19:56:42 GMT 2024","69","heatwave","Customer","Cart","","","Update Cart",""
"failed","Sat Aug 10 19:56:38 GMT 2024","Sat Aug 10 19:56:39 GMT 2024","52","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 10 19:56:39 GMT 2024","Sat Aug 10 19:56:39 GMT 2024","49","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"passed","Sat Aug 10 19:56:37 GMT 2024","Sat Aug 10 19:56:37 GMT 2024","80","heatwave","Admin","Auth","","","SignUp-weak password",""
"passed","Sat Aug 10 19:56:41 GMT 2024","Sat Aug 10 19:56:41 GMT 2024","154","heatwave","Customer","Auth","","","Login-Incorrect password",""
"passed","Sat Aug 10 19:56:38 GMT 2024","Sat Aug 10 19:56:38 GMT 2024","173","heatwave","Admin","Auth","","","Login Copy",""
"passed","Sat Aug 10 19:56:38 GMT 2024","Sat Aug 10 19:56:38 GMT 2024","73","heatwave","Admin","Auth","","","Login-Invalid Email",""
"passed","Sat Aug 10 19:56:40 GMT 2024","Sat Aug 10 19:56:40 GMT 2024","203","heatwave","Customer","Auth","","","SignUp-Invalid Email",""
"passed","Sat Aug 10 19:56:41 GMT 2024","Sat Aug 10 19:56:42 GMT 2024","47","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 10 19:56:39 GMT 2024","Sat Aug 10 19:56:39 GMT 2024","57","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 10 19:56:40 GMT 2024","Sat Aug 10 19:56:40 GMT 2024","48","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Sat Aug 10 19:56:42 GMT 2024","Sat Aug 10 19:56:42 GMT 2024","44","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"failed","Sat Aug 10 19:56:41 GMT 2024","Sat Aug 10 19:56:41 GMT 2024","66","heatwave","Customer","Auth","","","SignUp-Existing Phone no",""
"passed","Sat Aug 10 19:56:38 GMT 2024","Sat Aug 10 19:56:38 GMT 2024","56","heatwave","Admin","Collections","","","Collections-No Auth",""
"failed","Sat Aug 10 19:56:39 GMT 2024","Sat Aug 10 19:56:39 GMT 2024","66","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 10 19:56:42 GMT 2024","Sat Aug 10 19:56:42 GMT 2024","36","heatwave","Customer","Orders","","","Verify Order/Create Order",""
"passed","Sat Aug 10 19:56:42 GMT 2024","Sat Aug 10 19:56:42 GMT 2024","44","heatwave","Customer","Cart","","","Cart",""
"passed","Sat Aug 10 19:56:37 GMT 2024","Sat Aug 10 19:56:38 GMT 2024","81","heatwave","Admin","Auth","","","SignUp-Existing Phone no",""
"passed","Sat Aug 10 19:56:40 GMT 2024","Sat Aug 10 19:56:40 GMT 2024","52","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"failed","Sat Aug 10 19:56:39 GMT 2024","Sat Aug 10 19:56:39 GMT 2024","50","heatwave","Admin","Categories","","","Categories-Existing category",""
"failed","Sat Aug 10 19:56:37 GMT 2024","Sat Aug 10 19:56:37 GMT 2024","200","heatwave","Admin","Auth","","","SignUp-Invalid Email",""
"passed","Sat Aug 10 19:56:39 GMT 2024","Sat Aug 10 19:56:39 GMT 2024","55","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"broken","Sat Aug 10 19:56:37 GMT 2024","Sat Aug 10 19:56:37 GMT 2024","27","heatwave","Admin","Auth","","","SignUp-Invalid Phone no",""
