"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 10 20:47:33 GMT 2024","Tue Sep 10 20:47:36 GMT 2024","3231","practical","Success Tests","","","","delayedResponse",""
"passed","Tue Sep 10 20:47:31 GMT 2024","Tue Sep 10 20:47:31 GMT 2024","248","practical","Success Tests","","","","deleteUser",""
"passed","Tue Sep 10 20:47:30 GMT 2024","Tue Sep 10 20:47:30 GMT 2024","179","practical","Success Tests","","","","listUsers",""
"passed","Tue Sep 10 20:47:31 GMT 2024","Tue Sep 10 20:47:31 GMT 2024","273","practical","Success Tests","","","","updateUser",""
"failed","Tue Sep 10 20:47:31 GMT 2024","Tue Sep 10 20:47:32 GMT 2024","264","practical","Success Tests","","","","registerSuccessful",""
"failed","Tue Sep 10 20:47:30 GMT 2024","Tue Sep 10 20:47:30 GMT 2024","53","practical","Success Tests","","","","single<resource>",""
"passed","Tue Sep 10 20:47:32 GMT 2024","Tue Sep 10 20:47:33 GMT 2024","260","practical","Success Tests","","","","loginUnsuccessful",""
"passed","Tue Sep 10 20:47:32 GMT 2024","Tue Sep 10 20:47:32 GMT 2024","265","practical","Success Tests","","","","loginSuccessful",""
"passed","Tue Sep 10 20:47:32 GMT 2024","Tue Sep 10 20:47:32 GMT 2024","274","practical","Success Tests","","","","registerUnsuccessful",""
"passed","Tue Sep 10 20:47:30 GMT 2024","Tue Sep 10 20:47:31 GMT 2024","267","practical","Success Tests","","","","createUser",""
"passed","Tue Sep 10 20:47:30 GMT 2024","Tue Sep 10 20:47:30 GMT 2024","77","practical","Success Tests","","","","singleUser",""
"passed","Tue Sep 10 20:47:30 GMT 2024","Tue Sep 10 20:47:30 GMT 2024","65","practical","Success Tests","","","","list <resource>",""
