"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 14 17:55:57 GMT 2024","Wed Aug 14 17:55:57 GMT 2024","113","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Wed Aug 14 17:55:57 GMT 2024","Wed Aug 14 17:55:57 GMT 2024","108","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Wed Aug 14 17:56:00 GMT 2024","Wed Aug 14 17:56:00 GMT 2024","133","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"passed","Wed Aug 14 17:55:59 GMT 2024","Wed Aug 14 17:55:59 GMT 2024","114","heatwave","Customer","Auth","","","Login-Empty Password field",""
"passed","Wed Aug 14 17:55:59 GMT 2024","Wed Aug 14 17:56:00 GMT 2024","112","heatwave","Customer","Auth","","","Login-Empty Email field",""
"passed","Wed Aug 14 17:56:01 GMT 2024","Wed Aug 14 17:56:01 GMT 2024","107","heatwave","Customer","Cart","","","Cart Item By Id",""
"passed","Wed Aug 14 17:55:56 GMT 2024","Wed Aug 14 17:55:56 GMT 2024","116","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Wed Aug 14 17:55:58 GMT 2024","Wed Aug 14 17:55:58 GMT 2024","127","heatwave","Customer","Auth","","","SignUp-Weak Password",""
"passed","Wed Aug 14 17:55:54 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","117","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"failed","Wed Aug 14 17:55:54 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","123","heatwave","Admin","Collections","","","Collections",""
"broken","Wed Aug 14 17:55:53 GMT 2024","Wed Aug 14 17:55:53 GMT 2024","28","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"passed","Wed Aug 14 17:56:02 GMT 2024","Wed Aug 14 17:56:02 GMT 2024","108","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Wed Aug 14 17:55:57 GMT 2024","Wed Aug 14 17:55:58 GMT 2024","247","heatwave","Customer","Auth","","","SignUp-EmptyFields",""
"failed","Wed Aug 14 17:55:55 GMT 2024","Wed Aug 14 17:55:55 GMT 2024","180","heatwave","Admin","Categories","","","Categories",""
"failed","Wed Aug 14 17:55:55 GMT 2024","Wed Aug 14 17:55:55 GMT 2024","110","heatwave","Admin","Categories","","","Categories",""
"failed","Wed Aug 14 17:56:00 GMT 2024","Wed Aug 14 17:56:00 GMT 2024","125","heatwave","Customer","Profile","","","Profile",""
"passed","Wed Aug 14 17:56:02 GMT 2024","Wed Aug 14 17:56:02 GMT 2024","110","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Wed Aug 14 17:55:57 GMT 2024","Wed Aug 14 17:55:57 GMT 2024","124","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Wed Aug 14 17:55:53 GMT 2024","Wed Aug 14 17:55:53 GMT 2024","255","heatwave","Admin","Auth > Login","","","Login",""
"passed","Wed Aug 14 17:56:01 GMT 2024","Wed Aug 14 17:56:01 GMT 2024","108","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"failed","Wed Aug 14 17:55:54 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","115","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Wed Aug 14 17:56:02 GMT 2024","Wed Aug 14 17:56:02 GMT 2024","110","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"failed","Wed Aug 14 17:55:52 GMT 2024","Wed Aug 14 17:55:53 GMT 2024","290","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"passed","Wed Aug 14 17:55:53 GMT 2024","Wed Aug 14 17:55:53 GMT 2024","258","heatwave","Admin","Auth > Login","","","Login Copy",""
"passed","Wed Aug 14 17:56:01 GMT 2024","Wed Aug 14 17:56:01 GMT 2024","121","heatwave","Customer","Cart","","","Cart",""
"passed","Wed Aug 14 17:56:00 GMT 2024","Wed Aug 14 17:56:00 GMT 2024","120","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Wed Aug 14 17:55:54 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","28","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Wed Aug 14 17:56:00 GMT 2024","Wed Aug 14 17:56:00 GMT 2024","110","heatwave","Customer","Profile","","","Profile-No Auth",""
"passed","Wed Aug 14 17:55:56 GMT 2024","Wed Aug 14 17:55:56 GMT 2024","118","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"failed","Wed Aug 14 17:56:02 GMT 2024","Wed Aug 14 17:56:02 GMT 2024","109","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Wed Aug 14 17:55:59 GMT 2024","Wed Aug 14 17:55:59 GMT 2024","225","heatwave","Customer","Auth","","","Login-Incorrect password",""
"passed","Wed Aug 14 17:55:53 GMT 2024","Wed Aug 14 17:55:53 GMT 2024","138","heatwave","Admin","Auth > Signup","","","SignUp-Existing Phone no",""
"passed","Wed Aug 14 17:56:00 GMT 2024","Wed Aug 14 17:56:00 GMT 2024","112","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"passed","Wed Aug 14 17:55:59 GMT 2024","Wed Aug 14 17:55:59 GMT 2024","107","heatwave","Customer","Auth","","","Login-Empty fields",""
"passed","Wed Aug 14 17:55:54 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","126","heatwave","Admin","Auth > Login","","","Login-Empty email field",""
"passed","Wed Aug 14 17:55:56 GMT 2024","Wed Aug 14 17:55:56 GMT 2024","132","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"failed","Wed Aug 14 17:55:56 GMT 2024","Wed Aug 14 17:55:56 GMT 2024","116","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Wed Aug 14 17:55:53 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","230","heatwave","Admin","Auth > Login","","","Login-incorrect password",""
"passed","Wed Aug 14 17:55:54 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","129","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"passed","Wed Aug 14 17:56:01 GMT 2024","Wed Aug 14 17:56:01 GMT 2024","113","heatwave","Customer","Orders","","","Initiate order",""
"failed","Wed Aug 14 17:55:58 GMT 2024","Wed Aug 14 17:55:58 GMT 2024","125","heatwave","Customer","Auth","","","SignUp-Invalid inputs",""
"passed","Wed Aug 14 17:55:55 GMT 2024","Wed Aug 14 17:55:55 GMT 2024","113","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Wed Aug 14 17:55:57 GMT 2024","Wed Aug 14 17:55:57 GMT 2024","251","heatwave","Customer","Auth","","","SignUp",""
"passed","Wed Aug 14 17:55:55 GMT 2024","Wed Aug 14 17:55:55 GMT 2024","110","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Wed Aug 14 17:56:01 GMT 2024","Wed Aug 14 17:56:01 GMT 2024","110","heatwave","Customer","Orders","","","Verify Order/Create Order",""
"passed","Wed Aug 14 17:55:54 GMT 2024","Wed Aug 14 17:55:54 GMT 2024","125","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Wed Aug 14 17:55:59 GMT 2024","Wed Aug 14 17:55:59 GMT 2024","248","heatwave","Customer","Auth","","","Login-Invalid Email",""
