"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","56","heatwave","Customer","Profile","","","Profile",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","48","heatwave","Customer","Cart","","","Cart Item By Id",""
"failed","Sat Aug 24 07:22:32 GMT 2024","Sat Aug 24 07:22:32 GMT 2024","52","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Sat Aug 24 07:22:31 GMT 2024","Sat Aug 24 07:22:31 GMT 2024","57","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"passed","Sat Aug 24 07:22:32 GMT 2024","Sat Aug 24 07:22:32 GMT 2024","48","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 24 07:22:31 GMT 2024","Sat Aug 24 07:22:31 GMT 2024","36","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"failed","Sat Aug 24 07:22:32 GMT 2024","Sat Aug 24 07:22:32 GMT 2024","73","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","47","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"failed","Sat Aug 24 07:22:30 GMT 2024","Sat Aug 24 07:22:30 GMT 2024","192","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"broken","Sat Aug 24 07:22:30 GMT 2024","Sat Aug 24 07:22:30 GMT 2024","30","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"failed","Sat Aug 24 07:22:31 GMT 2024","Sat Aug 24 07:22:31 GMT 2024","59","heatwave","Admin","Collections","","","Collections",""
"failed","Sat Aug 24 07:22:31 GMT 2024","Sat Aug 24 07:22:31 GMT 2024","55","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 24 07:22:32 GMT 2024","Sat Aug 24 07:22:32 GMT 2024","47","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Sat Aug 24 07:22:33 GMT 2024","Sat Aug 24 07:22:33 GMT 2024","174","heatwave","Customer","Auth > Log in","","","Login",""
"passed","Sat Aug 24 07:22:32 GMT 2024","Sat Aug 24 07:22:32 GMT 2024","48","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"passed","Sat Aug 24 07:22:33 GMT 2024","Sat Aug 24 07:22:33 GMT 2024","114","heatwave","Customer","Auth > Sign Up","","","SignUp-Weak Password",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","45","heatwave","Customer","Cart","","","Cart",""
"failed","Sat Aug 24 07:22:35 GMT 2024","Sat Aug 24 07:22:35 GMT 2024","52","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","48","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"passed","Sat Aug 24 07:22:35 GMT 2024","Sat Aug 24 07:22:35 GMT 2024","44","heatwave","Customer","Orders","","","Orders-No Auth",""
"failed","Sat Aug 24 07:22:33 GMT 2024","Sat Aug 24 07:22:33 GMT 2024","62","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing Phone no",""
"passed","Sat Aug 24 07:22:31 GMT 2024","Sat Aug 24 07:22:31 GMT 2024","29","heatwave","Admin","Auth > Login","","","Login-Empty password field",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","46","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","48","heatwave","Customer","Auth > Log in","","","Login-Empty Password field",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","47","heatwave","Customer","Auth > Log in","","","Login-Empty fields",""
"passed","Sat Aug 24 07:22:32 GMT 2024","Sat Aug 24 07:22:32 GMT 2024","49","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"failed","Sat Aug 24 07:22:33 GMT 2024","Sat Aug 24 07:22:33 GMT 2024","69","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid inputs",""
"passed","Sat Aug 24 07:22:35 GMT 2024","Sat Aug 24 07:22:35 GMT 2024","48","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","52","heatwave","Customer","Cart","","","Update Cart-Expired Token",""
"failed","Sat Aug 24 07:22:31 GMT 2024","Sat Aug 24 07:22:31 GMT 2024","64","heatwave","Admin","Categories","","","Categories-Existing category",""
"failed","Sat Aug 24 07:22:34 GMT 2024","Sat Aug 24 07:22:34 GMT 2024","48","heatwave","Customer","Cart","","","Update Cart",""
"passed","Sat Aug 24 07:22:35 GMT 2024","Sat Aug 24 07:22:35 GMT 2024","49","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 07:22:32 GMT 2024","Sat Aug 24 07:22:33 GMT 2024","175","heatwave","Customer","Auth > Sign Up","","","SignUp-EmptyFields",""
