"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:09 GMT 2024","64","heatwave","Customer","Profile","","","Profile-Expired Token",""
"failed","Sat Aug 24 07:47:06 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","95","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 24 07:47:05 GMT 2024","Sat Aug 24 07:47:05 GMT 2024","196","heatwave","Admin","Auth > Login","","","Login",""
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:09 GMT 2024","53","heatwave","Customer","Auth > Log in","","","Login-Empty fields",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","59","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 24 07:47:06 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","71","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","209","heatwave","Customer","Auth > Sign Up","","","SignUp",""
"failed","Sat Aug 24 07:47:06 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","91","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 24 07:47:04 GMT 2024","Sat Aug 24 07:47:04 GMT 2024","37","heatwave","Admin","Auth > Signup","","","SignUp-Existing email",""
"passed","Sat Aug 24 07:47:12 GMT 2024","Sat Aug 24 07:47:12 GMT 2024","49","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 07:47:12 GMT 2024","Sat Aug 24 07:47:12 GMT 2024","48","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 07:47:05 GMT 2024","Sat Aug 24 07:47:05 GMT 2024","177","heatwave","Admin","Auth > Login","","","Login Copy",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","54","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"passed","Sat Aug 24 07:47:04 GMT 2024","Sat Aug 24 07:47:04 GMT 2024","99","heatwave","Admin","Auth > Signup","","","SignUp-weak password",""
"failed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","53","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Sat Aug 24 07:47:12 GMT 2024","Sat Aug 24 07:47:12 GMT 2024","188","heatwave","Customer","Orders","","","Initiate order",""
"passed","Sat Aug 24 07:47:10 GMT 2024","Sat Aug 24 07:47:10 GMT 2024","131","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Sat Aug 24 07:47:06 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","70","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 24 07:47:12 GMT 2024","Sat Aug 24 07:47:12 GMT 2024","57","heatwave","Customer","Orders","","","Orders by ID",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","57","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:10 GMT 2024","54","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"passed","Sat Aug 24 07:47:06 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","59","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 24 07:47:08 GMT 2024","Sat Aug 24 07:47:08 GMT 2024","79","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid phone no",""
"failed","Sat Aug 24 07:47:13 GMT 2024","Sat Aug 24 07:47:13 GMT 2024","46","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"failed","Sat Aug 24 07:47:08 GMT 2024","Sat Aug 24 07:47:08 GMT 2024","73","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid inputs",""
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:09 GMT 2024","73","heatwave","Customer","Profile","","","Profile-No Auth",""
"passed","Sat Aug 24 07:47:12 GMT 2024","Sat Aug 24 07:47:12 GMT 2024","65","heatwave","Customer","Orders","","","Orders",""
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:09 GMT 2024","54","heatwave","Customer","Auth > Log in","","","Login-Empty Password field",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","74","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Sat Aug 24 07:47:06 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","53","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:08 GMT 2024","192","heatwave","Customer","Auth > Sign Up","","","SignUp-EmptyFields",""
"passed","Sat Aug 24 07:47:08 GMT 2024","Sat Aug 24 07:47:08 GMT 2024","71","heatwave","Customer","Auth > Sign Up","","","SignUp-Weak Password",""
"passed","Sat Aug 24 07:47:05 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","58","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","59","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Sat Aug 24 07:47:05 GMT 2024","Sat Aug 24 07:47:05 GMT 2024","58","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:09 GMT 2024","65","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"broken","Sat Aug 24 07:47:04 GMT 2024","Sat Aug 24 07:47:04 GMT 2024","31","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"passed","Sat Aug 24 07:47:12 GMT 2024","Sat Aug 24 07:47:12 GMT 2024","375","heatwave","Customer","Orders","","","Verify Order/Create Order",""
"passed","Sat Aug 24 07:47:05 GMT 2024","Sat Aug 24 07:47:05 GMT 2024","34","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:09 GMT 2024","46","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 24 07:47:06 GMT 2024","Sat Aug 24 07:47:06 GMT 2024","57","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 24 07:47:05 GMT 2024","Sat Aug 24 07:47:05 GMT 2024","84","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 24 07:47:09 GMT 2024","Sat Aug 24 07:47:09 GMT 2024","52","heatwave","Customer","Auth > Log in","","","Login-Empty Email field",""
"failed","Sat Aug 24 07:47:04 GMT 2024","Sat Aug 24 07:47:04 GMT 2024","236","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"passed","Sat Aug 24 07:47:12 GMT 2024","Sat Aug 24 07:47:12 GMT 2024","54","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 07:47:10 GMT 2024","Sat Aug 24 07:47:10 GMT 2024","71","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"passed","Sat Aug 24 07:47:10 GMT 2024","Sat Aug 24 07:47:11 GMT 2024","1758","heatwave","Customer","Cart","","","Cart",""
"passed","Sat Aug 24 07:47:04 GMT 2024","Sat Aug 24 07:47:04 GMT 2024","69","heatwave","Admin","Auth > Signup","","","SignUp-Empty FirstName Field",""
"failed","Sat Aug 24 07:47:05 GMT 2024","Sat Aug 24 07:47:05 GMT 2024","60","heatwave","Admin","Collections","","","Collections-Empty fields",""
"failed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","54","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Sat Aug 24 07:47:08 GMT 2024","Sat Aug 24 07:47:08 GMT 2024","76","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing email",""
"passed","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","83","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"broken","Sat Aug 24 07:47:07 GMT 2024","Sat Aug 24 07:47:07 GMT 2024","17","heatwave","Admin","Product","","","Create Product",""
