"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 06:42:50 GMT 2024","Sat Aug 24 06:42:50 GMT 2024","64","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"failed","Sat Aug 24 06:42:44 GMT 2024","Sat Aug 24 06:42:45 GMT 2024","231","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"passed","Sat Aug 24 06:42:48 GMT 2024","Sat Aug 24 06:42:48 GMT 2024","202","heatwave","Customer","Auth > Sign Up","","","SignUp",""
"failed","Sat Aug 24 06:42:48 GMT 2024","Sat Aug 24 06:42:48 GMT 2024","64","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Sat Aug 24 06:42:47 GMT 2024","Sat Aug 24 06:42:47 GMT 2024","70","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 24 06:42:49 GMT 2024","Sat Aug 24 06:42:49 GMT 2024","84","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid phone no",""
"passed","Sat Aug 24 06:42:50 GMT 2024","Sat Aug 24 06:42:50 GMT 2024","62","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"passed","Sat Aug 24 06:42:49 GMT 2024","Sat Aug 24 06:42:49 GMT 2024","80","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing email",""
"failed","Sat Aug 24 06:42:48 GMT 2024","Sat Aug 24 06:42:48 GMT 2024","64","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"failed","Sat Aug 24 06:42:47 GMT 2024","Sat Aug 24 06:42:47 GMT 2024","69","heatwave","Admin","Utilities","","","States and LGA",""
"failed","Sat Aug 24 06:42:47 GMT 2024","Sat Aug 24 06:42:47 GMT 2024","75","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Sat Aug 24 06:42:51 GMT 2024","Sat Aug 24 06:42:51 GMT 2024","68","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 06:42:46 GMT 2024","Sat Aug 24 06:42:46 GMT 2024","95","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"passed","Sat Aug 24 06:42:47 GMT 2024","Sat Aug 24 06:42:47 GMT 2024","95","heatwave","Admin","Categories","","","Categories",""
"failed","Sat Aug 24 06:42:46 GMT 2024","Sat Aug 24 06:42:46 GMT 2024","75","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 24 06:42:49 GMT 2024","Sat Aug 24 06:42:49 GMT 2024","177","heatwave","Customer","Auth > Log in","","","Login",""
"failed","Sat Aug 24 06:42:51 GMT 2024","Sat Aug 24 06:42:51 GMT 2024","71","heatwave","Customer","Orders","","","Orders by ID",""
"failed","Sat Aug 24 06:42:49 GMT 2024","Sat Aug 24 06:42:49 GMT 2024","83","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid inputs",""
"passed","Sat Aug 24 06:42:48 GMT 2024","Sat Aug 24 06:42:48 GMT 2024","64","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Sat Aug 24 06:42:45 GMT 2024","Sat Aug 24 06:42:45 GMT 2024","104","heatwave","Admin","Auth > Signup","","","SignUp-weak password",""
"failed","Sat Aug 24 06:42:50 GMT 2024","Sat Aug 24 06:42:50 GMT 2024","72","heatwave","Customer","Cart","","","Update Cart",""
"failed","Sat Aug 24 06:42:47 GMT 2024","Sat Aug 24 06:42:47 GMT 2024","86","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"failed","Sat Aug 24 06:42:51 GMT 2024","Sat Aug 24 06:42:51 GMT 2024","66","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"failed","Sat Aug 24 06:42:47 GMT 2024","Sat Aug 24 06:42:47 GMT 2024","77","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 24 06:42:44 GMT 2024","Sat Aug 24 06:42:44 GMT 2024","588","heatwave","Admin","Auth > Signup","","","SignUp",""
"failed","Sat Aug 24 06:42:49 GMT 2024","Sat Aug 24 06:42:49 GMT 2024","80","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing Phone no",""
