"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 14 18:33:45 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","56","heatwave","Admin","Auth > Login","","","Login-Empty email field",""
"passed","Wed Aug 14 18:33:48 GMT 2024","Wed Aug 14 18:33:48 GMT 2024","185","heatwave","Customer","Auth","","","SignUp-Invalid Email",""
"passed","Wed Aug 14 18:33:50 GMT 2024","Wed Aug 14 18:33:50 GMT 2024","47","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","67","heatwave","Admin","Utilities","","","Delivery Locations",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","49","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"failed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","49","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Wed Aug 14 18:33:48 GMT 2024","Wed Aug 14 18:33:48 GMT 2024","72","heatwave","Customer","Auth","","","SignUp-Weak Password",""
"passed","Wed Aug 14 18:33:48 GMT 2024","Wed Aug 14 18:33:48 GMT 2024","80","heatwave","Customer","Auth","","","SignUp-Invalid phone no",""
"failed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","56","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","51","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"passed","Wed Aug 14 18:33:48 GMT 2024","Wed Aug 14 18:33:48 GMT 2024","64","heatwave","Customer","Auth","","","SignUp-Existing email",""
"passed","Wed Aug 14 18:33:45 GMT 2024","Wed Aug 14 18:33:45 GMT 2024","65","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"passed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","50","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"failed","Wed Aug 14 18:33:50 GMT 2024","Wed Aug 14 18:33:50 GMT 2024","53","heatwave","Customer","Orders","","","Orders by ID",""
"failed","Wed Aug 14 18:33:50 GMT 2024","Wed Aug 14 18:33:50 GMT 2024","52","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"failed","Wed Aug 14 18:33:48 GMT 2024","Wed Aug 14 18:33:48 GMT 2024","79","heatwave","Customer","Auth","","","SignUp-Existing Phone no",""
"passed","Wed Aug 14 18:33:45 GMT 2024","Wed Aug 14 18:33:45 GMT 2024","40","heatwave","Admin","Auth > Signup","","","SignUp-Existing email",""
"failed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","48","heatwave","Customer","Cart","","","Update Cart",""
"passed","Wed Aug 14 18:33:46 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","125","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Wed Aug 14 18:33:45 GMT 2024","Wed Aug 14 18:33:45 GMT 2024","30","heatwave","Admin","Auth > Login","","","Login-Empty password field",""
"failed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","54","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","43","heatwave","Customer","Cart","","","Cart",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","46","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"failed","Wed Aug 14 18:33:46 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","58","heatwave","Admin","Collections","","","Collections-Empty fields",""
"failed","Wed Aug 14 18:33:46 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","57","heatwave","Admin","Categories","","","Categories",""
"broken","Wed Aug 14 18:33:44 GMT 2024","Wed Aug 14 18:33:44 GMT 2024","31","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","50","heatwave","Customer","Auth","","","Login-Empty fields",""
"passed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:48 GMT 2024","181","heatwave","Customer","Auth","","","SignUp-EmptyFields",""
"passed","Wed Aug 14 18:33:46 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","56","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Wed Aug 14 18:33:46 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","52","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Wed Aug 14 18:33:45 GMT 2024","Wed Aug 14 18:33:45 GMT 2024","135","heatwave","Admin","Auth > Signup","","","SignUp-Existing Phone no",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","44","heatwave","Customer","Orders","","","Verify Order/Create Order",""
"failed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","47","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Wed Aug 14 18:33:48 GMT 2024","Wed Aug 14 18:33:48 GMT 2024","170","heatwave","Customer","Auth","","","Login",""
"passed","Wed Aug 14 18:33:50 GMT 2024","Wed Aug 14 18:33:50 GMT 2024","49","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","51","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","47","heatwave","Customer","Profile","","","Profile-No Auth",""
"failed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","53","heatwave","Customer","Profile","","","Profile",""
"passed","Wed Aug 14 18:33:46 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","56","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","55","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","48","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"passed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","183","heatwave","Customer","Auth","","","SignUp",""
"passed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","50","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Wed Aug 14 18:33:43 GMT 2024","Wed Aug 14 18:33:44 GMT 2024","682","heatwave","Admin","Auth > Signup","","","SignUp",""
"passed","Wed Aug 14 18:33:49 GMT 2024","Wed Aug 14 18:33:49 GMT 2024","46","heatwave","Customer","Auth","","","Login-Empty Email field",""
"passed","Wed Aug 14 18:33:45 GMT 2024","Wed Aug 14 18:33:45 GMT 2024","83","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"passed","Wed Aug 14 18:33:50 GMT 2024","Wed Aug 14 18:33:50 GMT 2024","52","heatwave","Customer","Orders","","","Orders-No Auth",""
"failed","Wed Aug 14 18:33:46 GMT 2024","Wed Aug 14 18:33:46 GMT 2024","57","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Wed Aug 14 18:33:47 GMT 2024","Wed Aug 14 18:33:47 GMT 2024","62","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
