"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 07:44:01 GMT 2024","Sat Aug 24 07:44:01 GMT 2024","133","heatwave","Admin","Collections","","","Collections",""
"failed","Sat Aug 24 07:44:02 GMT 2024","Sat Aug 24 07:44:02 GMT 2024","99","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 24 07:44:06 GMT 2024","Sat Aug 24 07:44:06 GMT 2024","200","heatwave","Customer","Auth > Log in","","","Login-Invalid Email",""
"broken","Sat Aug 24 07:44:00 GMT 2024","Sat Aug 24 07:44:00 GMT 2024","30","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"failed","Sat Aug 24 07:44:10 GMT 2024","Sat Aug 24 07:44:10 GMT 2024","193","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 07:44:02 GMT 2024","Sat Aug 24 07:44:02 GMT 2024","139","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 24 07:44:00 GMT 2024","Sat Aug 24 07:44:00 GMT 2024","109","heatwave","Admin","Auth > Signup","","","SignUp-Existing Phone no",""
"passed","Sat Aug 24 07:44:04 GMT 2024","Sat Aug 24 07:44:04 GMT 2024","219","heatwave","Customer","Auth > Sign Up","","","SignUp",""
"passed","Sat Aug 24 07:44:06 GMT 2024","Sat Aug 24 07:44:07 GMT 2024","87","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 24 07:44:10 GMT 2024","Sat Aug 24 07:44:10 GMT 2024","87","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 07:44:03 GMT 2024","Sat Aug 24 07:44:03 GMT 2024","86","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 24 07:44:05 GMT 2024","Sat Aug 24 07:44:05 GMT 2024","119","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing email",""
"passed","Sat Aug 24 07:44:04 GMT 2024","Sat Aug 24 07:44:05 GMT 2024","282","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid Email",""
"passed","Sat Aug 24 07:44:04 GMT 2024","Sat Aug 24 07:44:04 GMT 2024","90","heatwave","Admin","Utilities","","","Delivery Area-Invalid token",""
