"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 10 18:18:09 GMT 2024","Sat Aug 10 18:18:09 GMT 2024","120","heatwave","Customer","Auth","","","SignUp-Invalid phone no",""
"failed","Sat Aug 10 18:18:07 GMT 2024","Sat Aug 10 18:18:07 GMT 2024","124","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"failed","Sat Aug 10 18:18:13 GMT 2024","Sat Aug 10 18:18:13 GMT 2024","115","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 10 18:18:08 GMT 2024","Sat Aug 10 18:18:08 GMT 2024","108","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"passed","Sat Aug 10 18:18:06 GMT 2024","Sat Aug 10 18:18:06 GMT 2024","163","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Sat Aug 10 18:18:05 GMT 2024","Sat Aug 10 18:18:05 GMT 2024","225","heatwave","Admin","Auth","","","Login Copy",""
"passed","Sat Aug 10 18:18:07 GMT 2024","Sat Aug 10 18:18:07 GMT 2024","109","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"passed","Sat Aug 10 18:18:08 GMT 2024","Sat Aug 10 18:18:09 GMT 2024","235","heatwave","Customer","Auth","","","SignUp",""
"failed","Sat Aug 10 18:18:08 GMT 2024","Sat Aug 10 18:18:08 GMT 2024","111","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Sat Aug 10 18:18:08 GMT 2024","Sat Aug 10 18:18:08 GMT 2024","105","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 10 18:18:10 GMT 2024","Sat Aug 10 18:18:10 GMT 2024","219","heatwave","Customer","Auth","","","Login-Invalid Email",""
"passed","Sat Aug 10 18:18:10 GMT 2024","Sat Aug 10 18:18:10 GMT 2024","234","heatwave","Customer","Auth","","","Login-Incorrect password",""
"passed","Sat Aug 10 18:18:05 GMT 2024","Sat Aug 10 18:18:05 GMT 2024","126","heatwave","Admin","Auth","","","Login-Empty email field",""
"passed","Sat Aug 10 18:18:04 GMT 2024","Sat Aug 10 18:18:05 GMT 2024","114","heatwave","Admin","Auth","","","Login",""
"passed","Sat Aug 10 18:18:05 GMT 2024","Sat Aug 10 18:18:05 GMT 2024","27","heatwave","Admin","Auth","","","Login-Empty password field",""
"failed","Sat Aug 10 18:18:06 GMT 2024","Sat Aug 10 18:18:06 GMT 2024","109","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 10 18:18:10 GMT 2024","Sat Aug 10 18:18:11 GMT 2024","167","heatwave","Customer","Auth","","","Login-Empty Password field",""
"passed","Sat Aug 10 18:18:11 GMT 2024","Sat Aug 10 18:18:11 GMT 2024","102","heatwave","Customer","Profile","","","Profile-InvalidToken",""
"passed","Sat Aug 10 18:18:11 GMT 2024","Sat Aug 10 18:18:11 GMT 2024","100","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 10 18:18:12 GMT 2024","Sat Aug 10 18:18:12 GMT 2024","105","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"passed","Sat Aug 10 18:18:03 GMT 2024","Sat Aug 10 18:18:04 GMT 2024","455","heatwave","Admin","Auth","","","SignUp",""
"failed","Sat Aug 10 18:18:11 GMT 2024","Sat Aug 10 18:18:11 GMT 2024","109","heatwave","Customer","Cart","","","Update Cart",""
"passed","Sat Aug 10 18:18:11 GMT 2024","Sat Aug 10 18:18:12 GMT 2024","101","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"failed","Sat Aug 10 18:18:04 GMT 2024","Sat Aug 10 18:18:04 GMT 2024","249","heatwave","Admin","Auth","","","SignUp-Invalid Email",""
"passed","Sat Aug 10 18:18:04 GMT 2024","Sat Aug 10 18:18:04 GMT 2024","159","heatwave","Admin","Auth","","","SignUp-Existing Phone no",""
"passed","Sat Aug 10 18:18:04 GMT 2024","Sat Aug 10 18:18:04 GMT 2024","29","heatwave","Admin","Auth","","","SignUp-Existing email",""
"failed","Sat Aug 10 18:18:09 GMT 2024","Sat Aug 10 18:18:09 GMT 2024","137","heatwave","Customer","Auth","","","SignUp-Invalid inputs",""
"failed","Sat Aug 10 18:18:06 GMT 2024","Sat Aug 10 18:18:06 GMT 2024","113","heatwave","Admin","Collections","","","Collections",""
"failed","Sat Aug 10 18:18:05 GMT 2024","Sat Aug 10 18:18:06 GMT 2024","136","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Sat Aug 10 18:18:12 GMT 2024","Sat Aug 10 18:18:12 GMT 2024","98","heatwave","Customer","Orders","","","Initiate order",""
"passed","Sat Aug 10 18:18:04 GMT 2024","Sat Aug 10 18:18:04 GMT 2024","120","heatwave","Admin","Auth","","","SignUp-Empty fields",""
"passed","Sat Aug 10 18:18:05 GMT 2024","Sat Aug 10 18:18:05 GMT 2024","234","heatwave","Admin","Auth","","","Login-incorrect password",""
"passed","Sat Aug 10 18:18:05 GMT 2024","Sat Aug 10 18:18:05 GMT 2024","27","heatwave","Admin","Auth","","","Login-Empty fields",""
"failed","Sat Aug 10 18:18:10 GMT 2024","Sat Aug 10 18:18:10 GMT 2024","112","heatwave","Customer","Auth","","","SignUp-Existing Phone no",""
"passed","Sat Aug 10 18:18:12 GMT 2024","Sat Aug 10 18:18:12 GMT 2024","98","heatwave","Customer","Cart","","","Cart Item By Id",""
"failed","Sat Aug 10 18:18:12 GMT 2024","Sat Aug 10 18:18:12 GMT 2024","111","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Sat Aug 10 18:18:09 GMT 2024","Sat Aug 10 18:18:09 GMT 2024","243","heatwave","Customer","Auth","","","SignUp-EmptyFields",""
"passed","Sat Aug 10 18:18:09 GMT 2024","Sat Aug 10 18:18:09 GMT 2024","116","heatwave","Customer","Auth","","","SignUp-Weak Password",""
"failed","Sat Aug 10 18:18:08 GMT 2024","Sat Aug 10 18:18:08 GMT 2024","110","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Sat Aug 10 18:18:12 GMT 2024","Sat Aug 10 18:18:12 GMT 2024","101","heatwave","Customer","Orders","","","Verify Order/Create Order",""
