"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 07:04:09 GMT 2024","Sat Aug 24 07:04:09 GMT 2024","29","heatwave","Admin","Auth > Login","","","Login-Empty password field",""
"passed","Sat Aug 24 07:04:08 GMT 2024","Sat Aug 24 07:04:08 GMT 2024","132","heatwave","Admin","Auth > Signup","","","SignUp-weak password",""
"passed","Sat Aug 24 07:04:16 GMT 2024","Sat Aug 24 07:04:16 GMT 2024","108","heatwave","Customer","Cart","","","Cart Item By Id",""
"failed","Sat Aug 24 07:04:11 GMT 2024","Sat Aug 24 07:04:12 GMT 2024","115","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Sat Aug 24 07:04:17 GMT 2024","Sat Aug 24 07:04:17 GMT 2024","106","heatwave","Customer","Orders","","","Orders-Expired Token",""
"passed","Sat Aug 24 07:04:14 GMT 2024","Sat Aug 24 07:04:14 GMT 2024","310","heatwave","Customer","Auth > Log in","","","Login-Incorrect password",""
"passed","Sat Aug 24 07:04:14 GMT 2024","Sat Aug 24 07:04:15 GMT 2024","107","heatwave","Customer","Auth > Log in","","","Login-Empty Password field",""
"passed","Sat Aug 24 07:04:07 GMT 2024","Sat Aug 24 07:04:07 GMT 2024","376","heatwave","Admin","Auth > Signup","","","SignUp",""
"broken","Sat Aug 24 07:04:08 GMT 2024","Sat Aug 24 07:04:08 GMT 2024","29","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Phone no",""
"passed","Sat Aug 24 07:04:17 GMT 2024","Sat Aug 24 07:04:17 GMT 2024","111","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Sat Aug 24 07:04:17 GMT 2024","Sat Aug 24 07:04:17 GMT 2024","106","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 07:04:16 GMT 2024","Sat Aug 24 07:04:16 GMT 2024","102","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"failed","Sat Aug 24 07:04:15 GMT 2024","Sat Aug 24 07:04:15 GMT 2024","139","heatwave","Customer","Cart","","","Update Cart",""
"passed","Sat Aug 24 07:04:09 GMT 2024","Sat Aug 24 07:04:09 GMT 2024","32","heatwave","Admin","Auth > Login","","","Login-Empty fields",""
"failed","Sat Aug 24 07:04:12 GMT 2024","Sat Aug 24 07:04:12 GMT 2024","121","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Sat Aug 24 07:04:12 GMT 2024","Sat Aug 24 07:04:12 GMT 2024","109","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 24 07:04:15 GMT 2024","Sat Aug 24 07:04:15 GMT 2024","106","heatwave","Customer","Profile","","","Profile-No Auth",""
"passed","Sat Aug 24 07:04:15 GMT 2024","Sat Aug 24 07:04:15 GMT 2024","102","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 24 07:04:08 GMT 2024","Sat Aug 24 07:04:08 GMT 2024","40","heatwave","Admin","Auth > Signup","","","SignUp-Existing email",""
"passed","Sat Aug 24 07:04:15 GMT 2024","Sat Aug 24 07:04:15 GMT 2024","112","heatwave","Customer","Auth > Log in","","","Login-Empty Email field",""
"passed","Sat Aug 24 07:04:12 GMT 2024","Sat Aug 24 07:04:12 GMT 2024","109","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"failed","Sat Aug 24 07:04:13 GMT 2024","Sat Aug 24 07:04:14 GMT 2024","127","heatwave","Customer","Auth > Sign Up","","","SignUp-Existing Phone no",""
"failed","Sat Aug 24 07:04:09 GMT 2024","Sat Aug 24 07:04:09 GMT 2024","127","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 24 07:04:14 GMT 2024","Sat Aug 24 07:04:14 GMT 2024","252","heatwave","Customer","Auth > Log in","","","Login-Invalid Email",""
"failed","Sat Aug 24 07:04:16 GMT 2024","Sat Aug 24 07:04:16 GMT 2024","116","heatwave","Customer","Orders","","","Orders",""
"failed","Sat Aug 24 07:04:16 GMT 2024","Sat Aug 24 07:04:16 GMT 2024","124","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"failed","Sat Aug 24 07:04:11 GMT 2024","Sat Aug 24 07:04:11 GMT 2024","144","heatwave","Admin","Utilities","","","States and LGA",""
"passed","Sat Aug 24 07:04:10 GMT 2024","Sat Aug 24 07:04:10 GMT 2024","111","heatwave","Admin","Collections","","","Collections-No Auth",""
"failed","Sat Aug 24 07:04:10 GMT 2024","Sat Aug 24 07:04:11 GMT 2024","115","heatwave","Admin","Categories","","","Categories",""
"failed","Sat Aug 24 07:04:11 GMT 2024","Sat Aug 24 07:04:11 GMT 2024","120","heatwave","Admin","Categories","","","Categories-Invalid Token",""
"failed","Sat Aug 24 07:04:10 GMT 2024","Sat Aug 24 07:04:10 GMT 2024","114","heatwave","Admin","Categories","","","Categories-Existing category",""
"passed","Sat Aug 24 07:04:16 GMT 2024","Sat Aug 24 07:04:17 GMT 2024","121","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 07:04:16 GMT 2024","Sat Aug 24 07:04:16 GMT 2024","108","heatwave","Customer","Cart","","","Cart",""
"failed","Sat Aug 24 07:04:12 GMT 2024","Sat Aug 24 07:04:12 GMT 2024","116","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Sat Aug 24 07:04:11 GMT 2024","Sat Aug 24 07:04:11 GMT 2024","107","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"failed","Sat Aug 24 07:04:13 GMT 2024","Sat Aug 24 07:04:13 GMT 2024","119","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid inputs",""
"passed","Sat Aug 24 07:04:08 GMT 2024","Sat Aug 24 07:04:08 GMT 2024","239","heatwave","Admin","Auth > Login","","","Login",""
"passed","Sat Aug 24 07:04:09 GMT 2024","Sat Aug 24 07:04:09 GMT 2024","229","heatwave","Admin","Auth > Login","","","Login-incorrect password",""
"passed","Sat Aug 24 07:04:15 GMT 2024","Sat Aug 24 07:04:15 GMT 2024","114","heatwave","Customer","Profile","","","Profile",""
"passed","Sat Aug 24 07:04:10 GMT 2024","Sat Aug 24 07:04:10 GMT 2024","123","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 24 07:04:07 GMT 2024","Sat Aug 24 07:04:08 GMT 2024","130","heatwave","Admin","Auth > Signup","","","SignUp-Empty FirstName Field",""
"passed","Sat Aug 24 07:04:11 GMT 2024","Sat Aug 24 07:04:11 GMT 2024","105","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"failed","Sat Aug 24 07:04:11 GMT 2024","Sat Aug 24 07:04:11 GMT 2024","115","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Sat Aug 24 07:04:10 GMT 2024","Sat Aug 24 07:04:10 GMT 2024","112","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 24 07:04:13 GMT 2024","Sat Aug 24 07:04:13 GMT 2024","124","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid phone no",""
