"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 10 17:59:56 GMT 2024","Sat Aug 10 17:59:56 GMT 2024","139","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Sat Aug 10 17:59:59 GMT 2024","Sat Aug 10 17:59:59 GMT 2024","44","heatwave","Customer","Profile","","","Profile-Expired Token",""
"failed","Sat Aug 10 18:00:00 GMT 2024","Sat Aug 10 18:00:00 GMT 2024","51","heatwave","Customer","Orders","","","Orders",""
"passed","Sat Aug 10 18:00:00 GMT 2024","Sat Aug 10 18:00:00 GMT 2024","69","heatwave","Customer","Orders","","","Orders-Expired Token",""
"failed","Sat Aug 10 17:59:59 GMT 2024","Sat Aug 10 17:59:59 GMT 2024","46","heatwave","Customer","Cart","","","Update Cart",""
"passed","Sat Aug 10 17:59:55 GMT 2024","Sat Aug 10 17:59:56 GMT 2024","30","heatwave","Admin","Auth","","","Login-Empty fields",""
"passed","Sat Aug 10 17:59:56 GMT 2024","Sat Aug 10 17:59:56 GMT 2024","61","heatwave","Admin","Auth","","","Login-Empty email field",""
"passed","Sat Aug 10 17:59:59 GMT 2024","Sat Aug 10 17:59:59 GMT 2024","46","heatwave","Customer","Auth","","","Login-Empty Email field",""
"passed","Sat Aug 10 17:59:58 GMT 2024","Sat Aug 10 17:59:58 GMT 2024","62","heatwave","Customer","Auth","","","SignUp-Invalid phone no",""
"passed","Sat Aug 10 17:59:57 GMT 2024","Sat Aug 10 17:59:57 GMT 2024","45","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
"failed","Sat Aug 10 17:59:57 GMT 2024","Sat Aug 10 17:59:57 GMT 2024","49","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"passed","Sat Aug 10 17:59:59 GMT 2024","Sat Aug 10 17:59:59 GMT 2024","48","heatwave","Customer","Cart","","","Update Cart-Invalid Token",""
"failed","Sat Aug 10 17:59:56 GMT 2024","Sat Aug 10 17:59:56 GMT 2024","61","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 10 18:00:00 GMT 2024","Sat Aug 10 18:00:00 GMT 2024","49","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 10 17:59:59 GMT 2024","Sat Aug 10 17:59:59 GMT 2024","48","heatwave","Customer","Cart","","","Update Cart-Empty ID",""
"failed","Sat Aug 10 17:59:57 GMT 2024","Sat Aug 10 17:59:57 GMT 2024","52","heatwave","Admin","Utilities","","","Delivery Area",""
"passed","Sat Aug 10 17:59:57 GMT 2024","Sat Aug 10 17:59:57 GMT 2024","52","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 10 17:59:57 GMT 2024","Sat Aug 10 17:59:57 GMT 2024","49","heatwave","Admin","Utilities","","","States and LGA-Invalid Token",""
"passed","Sat Aug 10 17:59:59 GMT 2024","Sat Aug 10 17:59:59 GMT 2024","58","heatwave","Customer","Cart","","","Cart Item By Id",""
"passed","Sat Aug 10 17:59:56 GMT 2024","Sat Aug 10 17:59:56 GMT 2024","52","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 10 17:59:55 GMT 2024","Sat Aug 10 17:59:55 GMT 2024","172","heatwave","Admin","Auth","","","Login-incorrect password",""
"passed","Sat Aug 10 17:59:59 GMT 2024","Sat Aug 10 17:59:59 GMT 2024","48","heatwave","Customer","Cart","","","Update Cart-No Auth",""
"failed","Sat Aug 10 17:59:57 GMT 2024","Sat Aug 10 17:59:57 GMT 2024","48","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"broken","Sat Aug 10 17:59:55 GMT 2024","Sat Aug 10 17:59:55 GMT 2024","29","heatwave","Admin","Auth","","","SignUp-Invalid Phone no",""
"passed","Sat Aug 10 17:59:54 GMT 2024","Sat Aug 10 17:59:55 GMT 2024","77","heatwave","Admin","Auth","","","SignUp-Empty fields",""
"failed","Sat Aug 10 17:59:56 GMT 2024","Sat Aug 10 17:59:56 GMT 2024","61","heatwave","Admin","Collections","","","Collections-Empty fields",""
"passed","Sat Aug 10 18:00:00 GMT 2024","Sat Aug 10 18:00:00 GMT 2024","130","heatwave","Customer","Orders","","","Orders-No Auth",""
