"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 24 07:28:36 GMT 2024","Sat Aug 24 07:28:36 GMT 2024","227","heatwave","Admin","Auth > Signup","","","SignUp-Invalid Email",""
"failed","Sat Aug 24 07:28:38 GMT 2024","Sat Aug 24 07:28:39 GMT 2024","60","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"failed","Sat Aug 24 07:28:38 GMT 2024","Sat Aug 24 07:28:38 GMT 2024","62","heatwave","Admin","Utilities","","","Delivery Locations",""
"passed","Sat Aug 24 07:28:40 GMT 2024","Sat Aug 24 07:28:41 GMT 2024","63","heatwave","Customer","Auth > Log in","","","Login-Empty fields",""
"failed","Sat Aug 24 07:28:39 GMT 2024","Sat Aug 24 07:28:39 GMT 2024","63","heatwave","Admin","Utilities","","","Delivery Area-Expired token",""
"failed","Sat Aug 24 07:28:38 GMT 2024","Sat Aug 24 07:28:38 GMT 2024","65","heatwave","Admin","Utilities","","","States and LGA-Invalid Token Permission",""
"passed","Sat Aug 24 07:28:40 GMT 2024","Sat Aug 24 07:28:40 GMT 2024","186","heatwave","Customer","Auth > Log in","","","Login",""
"passed","Sat Aug 24 07:28:37 GMT 2024","Sat Aug 24 07:28:37 GMT 2024","77","heatwave","Admin","Auth > Login","","","Login-Empty email field",""
"passed","Sat Aug 24 07:28:41 GMT 2024","Sat Aug 24 07:28:41 GMT 2024","59","heatwave","Customer","Cart","","","Cart Item By Id",""
"passed","Sat Aug 24 07:28:39 GMT 2024","Sat Aug 24 07:28:39 GMT 2024","62","heatwave","Admin","Utilities","","","Delivery Locations-No Auth",""
"failed","Sat Aug 24 07:28:38 GMT 2024","Sat Aug 24 07:28:38 GMT 2024","78","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 24 07:28:36 GMT 2024","Sat Aug 24 07:28:37 GMT 2024","182","heatwave","Admin","Auth > Login","","","Login Copy",""
"passed","Sat Aug 24 07:28:37 GMT 2024","Sat Aug 24 07:28:37 GMT 2024","83","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"failed","Sat Aug 24 07:28:41 GMT 2024","Sat Aug 24 07:28:41 GMT 2024","76","heatwave","Customer","Cart","","","Update Cart-Empty field",""
"passed","Sat Aug 24 07:28:37 GMT 2024","Sat Aug 24 07:28:37 GMT 2024","82","heatwave","Admin","Collections","","","Collections",""
"passed","Sat Aug 24 07:28:38 GMT 2024","Sat Aug 24 07:28:38 GMT 2024","82","heatwave","Admin","Categories","","","Categories",""
"passed","Sat Aug 24 07:28:42 GMT 2024","Sat Aug 24 07:28:42 GMT 2024","57","heatwave","Customer","Orders","","","Orders-Invalid Token",""
"passed","Sat Aug 24 07:28:37 GMT 2024","Sat Aug 24 07:28:37 GMT 2024","70","heatwave","Admin","Collections","","","Collections-No Auth",""
"passed","Sat Aug 24 07:28:41 GMT 2024","Sat Aug 24 07:28:42 GMT 2024","65","heatwave","Customer","Orders","","","Initiate order",""
"passed","Sat Aug 24 07:28:39 GMT 2024","Sat Aug 24 07:28:40 GMT 2024","193","heatwave","Customer","Auth > Sign Up","","","SignUp-Invalid Email",""
"passed","Sat Aug 24 07:28:38 GMT 2024","Sat Aug 24 07:28:38 GMT 2024","72","heatwave","Admin","Utilities","","","States and LGA-No Auth",""
